ID	Plate1-102	Plate3-434	Plate2-325	Plate2-323	Plate9-216	Plate9-213	Plate3-435	Plate3-437	Plate2-328	Plate11-211	Plate2-326	Plate1-101	Plate4-433	Plate9-215	Plate1-109	Plate3-438	Plate2-321	Plate11-214	Plate1-108	Plate2-322	Plate9-220	Plate11-217	Plate3-439	Plate1-105	Plate2-330	Plate1-104	Plate9-219	Plate1-110	Plate2-324	Plate4-327	Plate3-432	Plate3-431	Plate1-103	Plate2-329	Plate1-107	Plate9-218
ATIC_8100	0.709757	1.73441	0.851603	0.885763	1.30193	1.51614	1.31181	0.818681	1.77334	1.97082	1.59137	0.953948	1.2658	0.856106	2.08746	1.18118	1.73828	1.65652	1.54254	1.64135	1.0857	1.36797	1.52743	1.601	1.32931	1.31315	1.43668	1.22398	1.59285	1.68062	1.39708	1.61533	0.96535	0.483642	1.36081	1.39574
ATMIN_8101	4.13486	4.57756	4.71785	4.7222	4.47423	4.51655	4.36596	4.58014	4.22825	4.37603	4.43585	4.21953	4.68692	4.75074	4.29183	4.12024	4.48379	4.58064	4.5059	4.27427	4.36454	4.43967	4.42645	4.79135	4.5388	4.41847	4.36963	4.34956	4.20363	4.24846	4.60906	4.32689	4.64576	4.61579	4.60047	4.13873
ATP11B_8102	0.683517	0.991207	1.16314	0.704659	1.17181	1.03843	1.19595	0.831364	0.23137	1.18289	0.747082	0.667174	0.863186	0.753816	1.12394	0.639299	0.801891	0.527931	0.872871	1.20139	1.12463	0.575642	0.970188	1.04403	0.841723	0.687611	0.667897	0.345844	0.457329	1.29322	0.254598	0.613743	0.769157	0.857853	1.24569	0.506171
ATP11C_33283	6.2825	6.6518	6.66957	7.01274	6.7845	6.62624	6.86015	6.42781	6.78538	6.32878	6.56419	6.85918	6.67421	6.78518	6.58526	6.29383	6.84865	6.83902	6.48566	6.20174	7.01499	6.91669	6.6826	7.06189	6.5606	6.48918	6.94015	6.74036	6.63236	6.67988	6.88684	6.65035	6.8116	6.99562	7.00256	6.33165
ATP1A1_32617	3.86676	4.36953	4.15527	3.85918	4.16469	4.45318	4.22921	4.17881	4.63545	4.08673	4.127	4.08906	4.02265	4.17303	4.39274	4.26156	4.24186	4.56845	4.56357	4.08782	3.85349	4.56974	4.30861	3.88322	4.59904	4.18043	3.91365	4.52713	4.71532	4.01131	4.26509	4.5634	4.29488	3.90929	4.09266	3.94503
ATP1B1_8103	6.84626	6.71805	7.67655	7.74394	6.89986	7.428	7.1468	7.2121	7.28529	7.07435	6.53721	7.01888	7.38904	7.16416	7.42592	7.32379	7.27467	7.38576	7.59741	6.77737	7.4617	7.9061	7.61799	7.50359	7.90524	7.35687	7.30892	6.98821	6.8656	6.95685	6.98798	7.42974	7.40145	7.92663	7.40698	7.08177
ATP1B4_32428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1_33179	0.0113054	0	0.00304868	0.00304868	0.0345307	0.0345307	0	0	0.317869	0.0345307	0.00304868	0.0113054	0.214456	0.0345307	0.0113054	0	0.00304868	0.0345307	0.0113054	0.00304868	0.0345307	0.0345307	0	0.0113054	0.00304868	0.243559	0.0345307	0.0113054	0.00304868	0.00304868	0.19134	0.281705	0.0113054	0.00304868	0.0113054	0.0345307
ATP2C1_8107	5.84436	5.87886	6.202	6.24315	5.88406	6.09371	5.60182	5.92359	5.65743	6.0323	6.13872	5.45892	6.16418	6.04892	6.0901	6.1698	5.80711	5.994	6.00869	5.8278	6.31008	5.93557	6.14743	6.20888	6.14012	6.22508	6.00205	5.92913	5.95565	5.83007	6.36891	5.77701	6.23268	6.2798	6.1311	5.87503
ATP5A1_8108	5.45645	5.36595	5.2386	5.458	5.17414	5.65533	5.49685	5.37327	5.41159	5.76504	5.539	5.63562	5.6942	5.49596	5.46124	5.34454	5.67845	5.71765	5.2391	5.74889	5.44488	5.58752	5.61422	5.33418	5.5138	5.88216	5.18795	5.52412	5.41454	5.23855	5.40572	5.74382	5.12865	5.57224	5.4061	5.46991
ATP5C1_8109	10.6854	10.9179	10.8656	10.9762	10.8761	10.9892	10.8228	10.9618	10.9192	10.8123	10.9852	10.9124	10.9363	10.902	10.9502	10.9105	10.8987	11.0648	10.9928	10.8927	10.6989	11.071	11.0022	11.0857	10.8801	10.8376	10.7945	10.8752	10.9679	10.7842	10.9311	10.9213	10.7866	10.9867	11.0182	10.8964
ATP5L_33116	1.81363	1.89969	1.58887	1.92459	1.63585	1.71301	2.22723	1.13204	1.75231	1.69132	1.71743	2.15219	1.01578	1.09726	1.80984	1.45721	1.77985	2.12228	1.40028	1.29172	1.40694	1.94035	1.43571	1.31225	1.10331	1.52884	0.870866	1.5891	2.08518	1.35516	1.56236	1.78061	1.17907	0.812956	1.30899	1.16651
ATP5S_8111	0.36782	0.668327	0.291626	0.782483	0.506205	0.0972874	0.716112	0.473166	0	0.428906	0.597396	0.724766	0.270935	0.292992	0.848683	0.632521	0.271527	0.790576	0.137336	0.775334	0.751912	0.736999	0.00759474	0.445085	0.529886	0.569586	0.0624998	0.628014	0.74467	0.841043	0.24782	0.338185	0.82675	0	0.137336	0.864467
ATP6AP1_33058	7.52803	7.75716	8.02583	7.88247	7.77856	7.69859	7.64089	7.69868	7.6153	7.83554	7.67862	7.6183	7.82719	7.91776	7.70999	7.77485	7.64692	7.75379	7.85563	7.65632	7.75317	7.9224	7.733	8.02279	7.78645	7.68241	7.77218	7.78096	7.62151	7.66715	7.89475	7.62695	7.89382	8.02777	7.73139	7.52059
ATP6V0B_8112	0.265834	0.535846	0.507992	0.534411	1.02654	0.554526	0.340256	1.02868	0.279216	0.339137	0.567416	0.358759	0.742371	0.842342	0.746697	0.688537	0.849737	0.684109	0.667263	0.933553	0.360918	0.159614	0.368027	0.343099	1.3279	0.4676	0.744561	1.04453	0.259976	0.226931	0.509712	0.662981	0.896779	0.654596	0.535745	0.591466
ATP6V0D1_33093	2.40065	2.37677	2.57286	2.75199	2.78156	2.63796	2.79158	2.03937	3.09145	2.00864	2.66531	2.46985	2.35658	2.72694	2.73687	2.64771	2.48129	3.05206	2.5985	2.44423	2.28339	2.39485	2.87302	2.7846	2.007	2.31648	2.39262	2.21772	2.56542	2.03337	2.46143	3.08363	2.22705	2.35402	2.24432	1.83071
ATP6V1D_8113	5.97427	6.27834	6.54053	6.43669	6.23281	6.19426	6.35253	6.21196	6.24163	6.40571	6.25934	6.18494	6.32623	6.46129	6.45928	6.10966	6.10403	6.48556	6.36148	6.09433	6.21395	6.53823	6.40864	6.64355	6.32572	5.96664	6.18439	6.30084	6.36842	6.11494	6.30821	6.35416	6.39951	6.56906	6.41076	6.15512
ATP6V1F_8114	7.55052	7.43938	7.96651	7.91525	7.74243	7.66489	7.65424	7.91388	7.66721	7.80153	7.6298	7.48278	7.99214	8.04742	7.69526	7.70371	7.59851	7.67805	7.92905	7.55392	7.83845	7.85616	7.64694	7.92901	7.88627	7.73772	7.72497	7.76458	7.8648	7.62881	7.95014	7.68081	7.8605	7.88082	7.95932	7.56658
AURKA_8116	1.22309	1.16311	1.17556	1.22018	0.978974	0.572879	0.934905	1.49126	1.22535	1.08813	0.408044	1.40372	1.05181	1.15951	0.964703	0.97959	1.25846	1.50261	1.01547	1.21087	1.23452	1.30161	1.68979	1.49118	1.00043	1.44025	1.02991	0.933509	1.00846	1.21113	1.34333	0.876747	1.23132	1.72936	1.10345	1.24184
AURKB_8117	0.00658351	0	0.00658351	0.00658351	0.00658351	0.00658351	0	0	0.00658351	0.00658351	0.00658351	0.00658351	0.24359	0.00658351	0.00658351	0	0.00658351	0.00658351	0.00658351	0.00658351	0.00658351	0.00658351	0	0.00658351	0.00658351	0.00658351	0.00658351	0.00658351	0.00658351	0.00658351	0	0	0.00658351	0.00658351	0.00658351	0.00658351
AXIN1_8118	1.15657	1.29488	1.31336	1.80775	0.972255	2.05433	1.91608	1.51807	1.90712	1.60966	1.13385	1.60764	1.56231	0.413589	1.72963	1.11137	1.66939	2.25831	1.49437	1.21879	1.74397	1.72108	1.70842	1.93456	1.98574	1.26498	1.86977	1.68056	1.42915	1.31062	1.84903	1.37653	1.99542	1.84499	1.31264	1.63851
AZGP1_33120	11.5752	11.6079	11.7387	11.6965	11.7581	11.823	11.5716	11.7621	11.5755	11.5685	11.638	11.505	11.6455	11.9493	11.595	11.7194	11.7032	11.4375	11.728	11.58	11.7438	11.6236	11.7749	11.8927	11.8206	11.7266	11.7265	11.6889	11.6731	11.6291	11.6991	11.5992	11.7692	11.7737	11.7132	11.8189
B3GAT2_32427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GNT1_8122	0.851885	0.552626	0.133643	0.149371	0	0.227433	0.357036	0.0803915	0.151213	0.393333	0.863396	0.902903	0.566343	0.223121	0.0923759	0.0803915	0.345937	1.08264	0.0923759	0.400867	0.588104	0.21381	0.0803915	0.0923759	0.128853	0.324629	0	0.358476	0.7696	0.320965	0.0803915	1.27425	0.586452	0.22238	0.0923759	0.355088
B3GNT2_32526	5.47579	5.58061	5.46669	5.58988	5.65957	5.36347	4.90198	5.4367	4.78879	5.37397	5.8389	5.97844	5.47408	5.40616	5.25202	5.76884	4.96577	5.73087	5.00268	5.82785	5.5022	5.29711	5.25751	5.80822	5.14857	4.91037	5.69203	5.47021	5.69515	4.6047	5.82148	5.42318	5.19656	5.95884	5.38957	4.77529
B3GNT5_32540	0.0399926	0.0651073	0.00268592	0.00268592	0.401372	0.332011	0.0651073	0.0651073	0.317506	0.107451	0.00268592	0.0399926	0.328448	0	0.0399926	0.0651073	0.279838	0	0.282694	0.00268592	0	0.115184	0.0651073	0.0399926	0.00268592	0.0399926	0	0.0399926	0.298267	0.00268592	0.0651073	0.0651073	0.0399926	0.00268592	0.311778	0
B4GALNT1_8123	1.14698	1.07271	1.93955	1.55604	1.62722	1.63754	1.13633	1.63408	1.42578	1.68904	1.15228	1.25551	1.86271	1.02179	1.52987	1.02457	1.55525	1.58989	1.76637	1.66897	1.51376	1.10513	1.93749	1.20519	1.21182	1.57602	1.62063	1.18116	1.2208	1.97112	1.27745	1.44364	1.57818	0.815481	1.83033	1.27202
B4GALT1_8124	5.37022	5.36073	5.44375	5.72697	5.4287	5.46192	5.08698	5.76571	5.13575	5.44054	5.50821	5.66976	5.88757	5.5842	5.1982	5.45759	5.35641	5.43911	5.36964	5.78983	5.3601	5.64279	5.52491	5.73154	5.46817	5.39372	5.3543	5.66071	5.48473	5.08317	5.61049	5.52083	5.23023	5.52444	5.49256	5.20641
B4GALT2_32592	1.0448	0.597301	0.796288	0.646899	0.68943	0.968451	1.11815	0.75356	0.431887	0.636191	0.689322	0.285292	1.20067	1.07175	0.996639	0.721359	0.900736	0.213638	0.735685	0.63975	1.16277	1.2437	0.492225	1.06209	0.783963	0.717542	0.955645	0.551392	0.954307	0.535741	0.562802	0.535938	0.779368	1.20008	0.557077	0.112939
BACE2_8127	4.01671	4.1597	4.28119	4.39243	3.96762	3.83509	3.89569	4.26511	4.03468	4.08945	3.70985	4.13169	4.06451	4.42612	3.9943	4.03253	3.82341	4.21329	4.14883	4.32681	4.295	4.50523	4.40628	4.31548	4.32111	4.08362	4.49484	4.01502	4.09734	4.18977	4.19733	4.36869	4.37795	4.50795	4.26225	3.72299
BAD_8128	0.816867	1.35141	1.18794	1.38255	1.7334	1.3297	1.90754	1.44183	2.38092	1.48191	1.44191	1.76292	1.48807	1.63832	1.79586	1.49055	1.72826	2.19639	0.507752	1.37247	1.09695	1.66378	1.64036	1.91156	1.97389	1.09158	0.780159	1.44716	0.837931	1.22351	1.39685	1.34923	1.84417	1.24275	1.67701	1.37301
BAG3_8129	1.11734	1.11986	1.61435	1.67041	1.89943	1.89657	1.74105	1.54584	1.43788	1.85724	2.2129	1.78424	1.93499	1.94369	1.79915	1.49673	1.54032	1.11137	1.72934	1.65874	1.78225	2.08153	2.02697	1.38543	1.23284	1.60201	1.05587	2.57183	1.9852	1.48469	1.90203	1.73785	1.47642	1.1563	1.13755	1.74102
BAI3_32984	0.00634053	0	0.00634053	0.00634053	0.00634053	0.00634053	0	0	0.00634053	0.00634053	0.00634053	0.00634053	0	0.00634053	0.00634053	0	0.00634053	0.00634053	0.00634053	0.00634053	0.00634053	0.00634053	0	0.00634053	0.00634053	0.00634053	0.00634053	0.00634053	0.00634053	0.00634053	0	0	0.00634053	0.00634053	0.00634053	0.00634053
BAK1_33110	2.52006	1.9819	2.70518	2.72937	2.07422	1.99917	2.15043	2.29751	1.74233	2.53128	1.808	1.76515	2.01752	2.9218	2.5639	2.40505	2.60984	2.67354	2.22339	2.0606	2.33984	2.65493	2.41026	2.80517	2.06194	2.22739	1.98955	2.7976	2.21014	2.29219	2.60381	2.58471	2.00779	2.81561	1.94513	1.64578
BAMBI_8130	2.77767	3.34966	3.39834	3.10805	2.77158	3.06461	3.22175	3.85429	3.62228	3.18227	3.1965	2.69748	2.73732	3.54423	2.81201	2.69617	2.89869	2.76285	3.5517	3.01523	2.71122	3.80793	2.69208	2.79986	3.56575	3.58283	3.38693	3.86745	2.90936	3.40883	2.99236	3.47843	3.39633	2.91054	3.2898	3.30846
BANF1_8131	4.87928	5.22456	4.94594	5.09536	5.13713	5.10157	5.21001	4.87398	5.27756	5.1417	5.18181	5.3194	5.10859	5.25049	5.21576	5.02415	5.14638	5.26854	4.98312	4.89328	4.86765	5.33976	5.24304	5.19483	5.12802	4.99913	4.96337	4.90245	5.34108	4.95299	5.01112	5.64918	5.31157	5.19568	5.03108	4.95603
BAX_8132	4.57539	4.81261	5.1273	5.11437	4.88483	4.90633	5.08373	5.18814	5.22652	5.06853	5.07582	4.97457	5.02698	5.12056	5.0394	5.01668	4.8278	5.00889	5.05036	4.72204	4.88194	5.05862	4.84242	4.95852	4.82802	5.11453	4.94408	5.17683	5.24295	4.82279	4.98603	5.06664	5.11309	4.95046	4.86315	4.92326
BBOX1_8133	7.82477	7.97098	8.05529	8.01367	7.8917	8.14707	7.82218	7.86805	7.89428	7.77031	7.94097	7.82344	7.8555	7.89805	8.04968	7.92074	7.9745	8.16754	8.01061	7.89064	7.93736	7.95779	8.02797	8.25012	8.02381	7.89346	7.9019	7.84662	8.00854	7.63315	7.96367	8.19993	7.94743	8.09305	7.91228	7.97836
BBS10_32397	0.898513	1.24577	1.59934	1.41694	1.3614	1.39053	2.03963	1.35576	1.54731	1.47968	1.72387	2.04606	1.62016	1.37289	1.60889	1.31305	2.04865	1.37946	1.37224	0.955335	2.15359	1.12753	1.87737	1.00058	1.68541	1.41702	1.24329	2.14793	1.69714	1.36285	0.919907	1.74719	1.15103	0.92748	1.90936	1.6671
BCAN_32892	0.00591481	0.00591481	0.00591481	0.00591481	0	0.218848	0.00591481	0.00591481	0.00591481	0	0.00591481	0.00591481	0.00591481	0	0.00591481	0.00591481	0.00591481	0	0.00591481	0.00591481	0	0	0.00591481	0.00591481	0.00591481	0.00591481	0	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0
BCAT2_32849	1.82723	1.3254	1.63515	1.69468	1.86593	1.71581	1.9466	1.31255	2.18421	2.00648	1.02078	1.89218	1.98002	1.77085	2.42911	1.60627	2.0227	1.87957	1.57215	1.68231	1.74875	1.40363	1.169	0.756662	2.02115	1.83586	1.75253	1.91937	1.62872	1.5843	2.36451	1.94339	2.14064	2.22539	1.00596	1.35325
BCL2_8135	0.261341	0.221172	0.0412063	0.829315	0.320679	0	0	0	0.0412063	0.53033	0.373997	0.354266	0	0	0.308775	0.205474	0.0412063	0.500716	0.0308566	0.350877	0	0.185088	0	0.0308566	0.333668	0.26311	0.163924	0.521535	0.0412063	0.0412063	0.411919	0.987376	0.0308566	0.0412063	0.302642	0.155708
BCL2A1_8136	3.39214	3.19752	3.71521	3.03329	3.15162	3.11934	2.54465	2.71997	2.39755	3.64701	2.53327	2.6111	3.06642	3.38219	3.39119	3.04363	3.30015	3.36795	3.01307	2.89331	2.91377	2.97865	3.37813	3.50853	2.67819	3.32858	2.65429	2.75798	3.42204	3.10254	2.8274	3.53243	2.4228	3.49371	3.13602	2.66598
BCL2L11_32608	0.493119	1.01961	1.01054	0.643061	1.13808	0	0.615919	1.34776	0.646142	1.14916	0.405836	0.651381	0.170743	0.861299	0.775298	0.836097	0.958387	0.494199	1.36592	1.0422	0.707316	0.694183	1.31036	0.84075	0.608557	0.296204	0.334416	0.920108	0.823341	0.335582	0.353503	0.92896	0.753364	1.22816	0.761638	0.959374
BCL2L1_8137	2.01531	2.4707	2.09223	1.48194	1.69069	1.8029	2.4165	1.68917	2.24713	2.15874	2.03281	2.24172	1.74002	2.39629	1.90455	1.15269	2.09523	2.44993	2.39418	2.59565	2.17712	1.86748	2.15072	1.76808	1.7828	1.96491	1.24861	1.85338	1.79414	1.67054	2.34254	2.5322	2.00722	2.21119	1.53353	2.12444
BCL2L2_32990	2.09948	2.90975	2.71322	3.14445	2.67068	2.5847	3.162	2.25255	2.89056	2.86408	2.64442	2.58498	2.2514	2.67368	2.4519	2.54253	1.92293	2.75382	2.64641	2.91477	2.84933	2.82096	2.43673	3.05641	3.16293	2.67794	2.37818	2.61997	2.2973	2.69028	2.82688	3.54961	2.77701	2.03889	2.15847	2.12183
BDH1_8139	8.87816	9.08744	9.08069	9.21355	9.13849	9.08745	9.18922	9.10516	9.08026	9.13805	9.16764	9.2262	9.1427	9.13928	9.07073	9.11186	9.16669	9.11937	8.91255	9.23766	9.10436	9.28522	9.14221	9.07512	9.17999	9.16349	9.12268	9.15083	8.95187	9.04662	9.20928	9.19336	9.18361	9.23839	9.33333	8.89579
BDNF_32390	0.163301	0	0.0581375	0.0581375	0.232613	0.278814	0	0	0.372958	0.0422219	0.0581375	0	0.452776	0.0422219	0.210735	0.20648	0.0581375	0.0422219	0	0.0581375	0.0422219	0.0422219	0	0.240566	0.0581375	0.16507	0.0422219	0	0.353719	0.320674	0	0.297414	0.200903	0.0581375	0.433212	0.0422219
BECN1_8140	5.41149	5.76084	5.88448	5.92003	5.7642	5.74984	5.90655	5.74809	5.75727	5.83769	5.85159	5.93247	5.69568	6.01007	5.83352	5.85551	5.82457	5.95332	5.73629	5.80753	5.4921	6.22005	5.97368	5.92543	5.98246	5.62572	5.6521	5.93869	5.72201	5.56849	5.82075	5.91624	6.01225	5.90161	5.92563	5.71263
BEX1_32763	0	0	0.302851	0.318578	0.283366	0.0929746	0.698838	0.241807	0.00559955	0.308212	0.00559955	0.498535	0	0.0929746	0.421953	0.229977	0.515145	0.387263	0	0.00559955	0.320652	0.0929746	0	0.687904	0.00559955	0	0.0929746	0	0.301181	0.00559955	0.230546	0	0	0.391587	0.78232	0.0929746
BEX4_32358	0.156748	0.291375	0	0	0.115285	0.351878	0.312666	0.0360211	0.23725	0.517777	0.25522	0.513694	0.299362	0.115285	0	0.481135	0.431975	0.115285	0.376658	0.2321	0.342962	0.338255	0.0360211	0.703063	0.457941	0.158517	0.31709	0.192364	0.463209	0.407003	0.482122	0.366611	0.19435	0.308418	0	0.308874
BGN_32910	2.83046	2.9032	2.36905	2.99781	2.4815	2.7311	2.76337	2.22501	2.9189	2.86723	2.90364	3.03374	2.55525	2.70645	2.67778	2.70055	3.16131	2.74139	3.01035	2.59811	2.78447	3.21293	2.74844	2.75992	2.62686	2.23104	2.97456	3.27417	2.95902	2.62581	2.82066	3.26536	2.77795	2.43602	2.84228	2.01694
BHLHE40_8141	6.72874	7.2453	6.47284	7.18573	6.57289	6.85331	5.62626	6.70431	5.61063	6.70314	7.0314	6.87131	6.922	6.53472	7.17649	7.1696	5.80268	7.15367	6.1385	7.71843	6.92489	6.13576	6.32006	7.40493	6.00898	6.07444	7.13534	6.0865	7.28073	6.03941	7.10257	6.4099	6.11536	7.00167	6.50945	5.56968
BHMT2_8144	10.4311	10.5207	10.6376	10.5894	10.4101	10.6289	10.2804	10.637	10.3812	10.6619	10.5167	10.3785	10.5256	10.4461	10.3223	10.6612	10.3487	10.3147	10.6775	10.4747	10.6004	10.4966	10.7258	10.7269	10.5913	10.5669	10.5772	10.4462	10.4394	10.3796	10.3497	10.4757	10.4931	10.7543	10.5519	10.5045
BHMT_8143	8.50954	8.7766	8.32885	7.90624	7.94044	8.51404	8.17215	8.35264	8.49856	8.20385	8.43263	8.53193	8.00467	8.12531	8.30012	8.29904	8.28992	8.45484	8.5166	8.73403	8.8063	8.35685	8.70971	8.34103	8.20501	8.46365	7.99809	8.57291	8.5388	8.22613	8.2338	8.71312	7.90819	8.55689	8.46177	8.65546
BID_8145	3.83023	4.02881	4.43893	4.33378	4.29136	4.35079	3.85815	4.5355	3.94994	4.32347	4.3609	4.2417	4.48901	4.69984	4.13894	4.1229	4.37492	4.23546	4.05283	4.2676	4.26763	4.38754	4.51396	4.69264	4.39972	4.25368	4.11713	4.46981	4.32606	3.96787	4.6117	4.07137	4.28332	4.46558	4.38146	3.93598
BIRC2_8146	6.48422	6.17492	5.53857	6.45398	6.10787	6.16236	5.68511	5.86749	5.65014	6.12808	6.67998	6.08824	6.34802	5.88229	5.88585	6.23313	5.65034	6.41297	5.78823	6.13555	5.7213	5.38726	6.02269	6.51557	5.89821	5.15366	6.13886	6.14428	6.33486	5.2645	6.26073	6.05114	5.86987	6.21865	6.01432	5.86654
BIRC3_8147	2.30071	2.46645	1.72323	1.66498	1.41341	1.92961	1.92535	2.10244	2.08324	2.1148	2.23863	1.21275	1.86861	1.6148	2.27839	1.83893	1.93448	1.96306	1.9271	2.309	2.07105	2.10285	1.65818	2.68223	1.59438	1.51679	2.36384	1.90012	2.09409	1.48674	1.98232	2.44634	1.58518	2.33691	2.41443	1.98992
BIRC5_8148	1.18926	1.15298	1.03622	1.87386	1.40624	1.43537	1.23118	1.2434	0.413544	0.906298	0.929256	1.04722	1.06714	1.20712	1.47624	0.862576	1.52869	1.29209	1.34549	1.64242	0.945937	0.931024	1.206	0.604772	0.842181	0.475769	0.59118	1.43332	1.03193	0.775674	0.864511	1.74144	1.19749	1.60488	1.20947	1.05849
BLCAP_8149	1.63762	2.20331	2.3204	1.86776	2.00561	1.81813	2.30256	1.83537	2.12128	2.29074	2.26651	2.58581	1.62429	1.98352	1.50198	1.61719	1.80981	2.27859	2.02136	2.02327	2.124	1.93474	2.54865	1.94357	1.49738	1.8971	2.12175	2.63539	2.31309	2.22115	2.00114	2.07032	2.05727	1.68989	1.90134	1.65573
BLMH_8150	4.05929	4.41305	4.29132	4.33675	4.26056	4.37305	4.41163	4.49035	4.78938	4.32917	4.23319	4.8015	4.48514	4.3457	4.25615	4.16843	4.20182	5.0083	4.65385	4.33718	4.14431	4.78476	4.25744	4.21336	4.33051	4.14626	4.1388	4.52982	4.33092	4.32933	4.43373	4.61114	4.37423	4.77645	4.13716	4.18532
BLOC1S2_33034	4.0464	3.99796	4.28977	4.41814	3.88206	4.03964	3.67726	4.42745	4.1968	4.17292	3.83298	4.54208	3.95503	3.99603	4.10464	3.62285	3.71041	4.5976	3.81679	4.43426	4.0326	3.75821	4.55775	4.03679	3.98671	4.20861	4.23436	4.38549	4.37919	4.10345	4.00709	4.5516	4.16514	3.82878	3.87089	4.14924
BLVRA_8151	1.272	1.18924	1.17723	1.59986	1.16585	1.35432	1.71568	1.17639	1.49177	1.45942	1.13054	1.72902	1.92635	1.6227	1.90705	1.13657	1.75504	1.31332	1.10696	1.3507	1.60223	1.58106	1.71592	1.45353	1.01718	1.5468	1.11225	0.92556	1.42584	1.19193	0.703263	1.42479	1.19702	1.58474	1.53603	1.07972
BMF_8152	1.71066	2.71768	1.80362	1.96021	1.64799	2.392	2.01997	2.11791	2.51654	2.07491	2.29812	2.5256	1.9621	1.49113	1.92514	2.54532	1.62554	2.62935	2.15608	2.61959	2.43381	1.9474	1.77856	2.26852	2.54441	2.2614	2.58933	2.08613	1.89424	2.4625	1.52622	2.52929	1.33155	1.74051	2.51346	1.89749
BMP4_8153	0.888438	0.334102	1.25698	0.156671	0.958676	0.552581	0.962759	0.330234	0.156671	0.344413	0.759692	1.16241	0.5647	0.00848194	0.499227	0.0787486	0.433823	0.523666	0.23108	0.156671	0.527916	0.778221	0.634405	1.11857	0.449132	0.220632	0.702822	0.479057	0.452252	1.00334	1.14022	0.904601	0.482455	0.542659	0	0.29304
BMP6_32921	0.557746	0.704273	0.0900929	0.403072	0.67456	1.07277	0.153495	0.841922	0.0900929	0.472691	0.422883	0.128577	0.555611	0.13676	0.839924	0.116506	0.367245	0	0.578971	0.871053	0.795697	0.490788	0.646416	0.68983	0.625604	0.360831	0.440939	0.394677	0.385674	0.574666	0.503084	1.07071	0.396663	1.24521	0.999793	0.421318
BNIP3_8154	3.70716	3.81353	3.60421	3.87274	3.52934	3.8576	3.63974	3.1762	3.88155	4.06446	3.74622	3.86706	3.74468	3.35089	3.57181	3.65539	3.75749	4.25343	3.63325	3.96503	3.49325	3.65644	3.95747	3.83745	3.52828	3.70049	3.61124	3.50847	3.74177	3.26297	3.5405	4.10495	3.42126	3.5416	3.44108	3.57108
BNIP3L_8155	6.69332	6.82157	7.2403	7.20649	7.22367	6.87761	6.86582	7.17595	6.98225	7.07649	6.99538	6.98533	7.21834	7.17511	7.05256	7.08517	7.11462	7.07327	7.11255	7.04583	7.1633	7.28072	7.20373	7.17012	6.97042	6.9671	7.08907	7.1329	6.94086	6.84306	7.23898	6.9859	7.32697	7.39327	7.17833	6.77384
BPHL_8157	7.15071	6.7066	6.93586	6.78302	6.68159	6.8888	6.84073	6.93081	6.6725	6.55061	6.85906	6.80605	6.82149	6.99113	6.68988	6.91477	7.30386	7.05005	6.63175	6.84476	6.79831	7.30648	7.07788	6.79183	6.78617	6.74623	7.11346	7.27915	6.66412	6.69492	6.87454	6.67906	6.89455	7.17878	6.90637	6.69199
BRCA1_8158	0.29211	0.713158	0.128146	0.619004	0.564212	0.291646	0.561107	0.517997	0.622976	0.623265	0.433916	0.649056	0.901239	1.41806	1.10582	0.292081	0.716236	0.349342	0.512019	0.611855	0.282731	1.05707	1.00824	0.622879	0.917434	0.293879	0.86297	0.746586	1.07229	0.677563	0.052426	0.383016	0.923055	0.521096	0.333411	0.055054
BST1_32671	0	0.0190421	0	0	0	0	0.0190421	0.0190421	0	0	0	0	0.0190421	0	0	0.0190421	0	0	0	0	0	0	0.0190421	0	0	0	0	0	0	0.255325	0.0190421	0.0190421	0.26032	0	0	0
BTG2_8161	0.679986	0.560007	0.63787	0.196899	1.01846	0.688178	0.596453	0.0877723	0.866086	0.965222	0.910925	1.24407	1.08869	0.480661	0.667277	0.712699	0.393466	0.248381	0.718048	1.42761	0.845644	0.471351	1.04359	0.556725	0.176382	0.932225	0.627195	0.270604	0.4247	0.730589	0.327997	0.913625	0.795028	0.825225	0.945873	0.765219
BTG3_33276	3.78758	3.52318	4.13298	3.72303	3.42776	3.09267	3.58693	3.57504	3.14808	3.51499	3.33815	3.20334	3.48939	3.98928	3.28252	2.99706	2.93031	3.33012	4.02445	3.65585	3.07218	3.82425	3.14518	3.45972	3.49134	3.19425	3.54915	3.48877	3.36215	2.89309	3.88522	3.37864	3.07547	3.55865	3.25062	3.0558
BTK_8162	0.186882	0.268246	0.328026	0.0307748	0.190325	0	0.289538	0.0128927	0.0307748	0	0.0307748	0.279808	0.0128927	0	0	0.252548	0.0307748	0.294222	0.1991	0.0307748	0	0.222904	0.0128927	0.264148	0.0307748	0.188652	0	0	0.326356	0.0307748	0.0128927	0.0128927	0	0.0307748	0	0.193523
