ID	Plate1-106	Plate3-438	Plate3-431	Plate9-219	Plate2-330	Plate9-220	Plate4-327	Plate2-326	Plate2-329	Plate1-101	Plate4-433	Plate11-212	Plate3-439	Plate9-218	Plate3-436	Plate9-213	Plate9-216	Plate9-215	Plate1-109	Plate3-432	Plate3-440	Plate1-107	Plate2-321	Plate1-103	Plate1-108	Plate3-435	Plate1-105	Plate1-110	Plate1-104	Plate2-328	Plate11-214	Plate3-434	Plate3-437	Plate2-325	Plate2-324	Plate11-217
CYBA_32388	1.90048	1.66409	2.2053	1.82965	1.43176	1.72984	2.08265	1.44117	1.85849	1.95152	1.76433	1.99022	2.33557	1.55012	1.66029	1.47873	1.91432	2.29906	2.05029	1.57648	2.24189	2.02442	2.00992	1.41952	1.64073	1.90732	2.66382	2.15262	1.76929	2.16712	2.03671	2.25021	1.88227	2.48471	1.93147	2.45654
CYBB_32987	4.43317	4.40062	5.37132	3.86897	4.27687	4.54757	4.29011	4.51859	4.83484	4.27909	4.55451	4.50072	4.48546	4.04098	4.73607	4.11548	4.61924	4.89771	4.77071	4.58029	4.61695	4.48768	4.81025	4.21795	4.26044	4.37048	5.02087	4.96785	4.54748	4.04609	5.20391	4.27981	4.18249	4.92776	4.71748	4.87165
CYCS_8414	0.3543	1.35254	1.44627	1.2184	0.635337	0.914094	1.2357	1.59354	0.485813	0.855566	0.960372	1.15244	0.72902	1.09257	0.632093	1.70093	1.16515	1.25869	1.78354	1.02093	1.40823	0.545434	1.41168	1.32568	1.45041	1.5981	1.17523	1.43484	1.40794	1.08199	1.13305	1.07167	1.05881	1.34642	1.34122	0.118652
CYP11A1_32785	0.00475978	0.00475978	0.00475978	0	0.00475978	0	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0	0.00475978	0	0.00475978	0	0.176112	0	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0.00475978	0	0.00475978	0.00475978	0.00475978	0.00475978	0
CYP11B2_32978	0.00656341	0.00656341	0.00656341	0.00656341	0	0.00656341	0.242846	0	0	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0	0.00656341	0.00656341	0.00656341	0	0	0.00656341
CYP11B3_32478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP11B3_34118	0	0.0117211	0.0117211	0	0.0117211	0	0.0117211	0.0117211	0.0117211	0	0.0117211	0	0.0117211	0	0.0117211	0.224654	0	0	0	0.0117211	0.0117211	0	0.0117211	0	0	0.0117211	0	0	0.220749	0.0117211	0	0.0117211	0.0117211	0.0117211	0.0117211	0
CYP17A1_32365	1.61864	1.04981	1.46888	1.00879	1.17552	1.31649	1.32053	1.56471	1.28514	2.36083	1.60773	1.67651	1.76001	1.07605	0.602408	1.70224	1.32401	1.75727	1.00673	2.21237	1.09269	2.59072	1.25571	1.24317	1.55482	1.16157	0.739329	1.741	1.42022	1.61954	1.86599	2.61862	1.91839	2.09182	1.31773	2.09108
CYP19A1_32995	0.00591481	0.00591481	0.00591481	0	0.00591481	0	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0	0.00591481	0	0.00591481	0.218848	0	0	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0.00591481	0	0.00591481	0.00591481	0.00591481	0.00591481	0
CYP1A1_8415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP1A2_8416	9.91069	9.40903	10.0922	9.93888	9.71212	10.0113	10.0308	9.86052	10.1553	9.96692	9.84892	9.59204	10.0555	9.73537	10.0921	10.086	9.90153	9.94439	9.96511	9.80203	9.91135	9.78665	9.88045	9.7849	9.73637	9.972	10.1631	9.90615	9.61301	9.93619	9.92542	9.95679	9.53174	9.8149	9.80592	9.8379
CYP1B1_32710	0.00579752	0.0237557	0.354346	0.0374558	0.225452	0.0374558	0.195527	0	0.318979	0.00579752	0.0237557	0.0374558	0.0237557	0.231045	0.0237557	0.0374558	0.0374558	0.0374558	0.283716	0.0237557	0.0237557	0.00579752	0	0.00579752	0.00579752	0.0237557	0.00579752	0.00579752	0.238051	0	0.0374558	0.0237557	0.0237557	0.230242	0	0.0374558
CYP24A1_32574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP26B1_8418	1.81051	1.57417	0.511671	1.02134	0.244565	0.985941	0.950609	0.284894	2.17894	0.582619	0.444422	0.996598	0.736738	1.0985	1.02264	1.0139	0.603881	0.859206	0.659443	0.807315	1.28755	1.06552	0.661748	0.461505	0.962672	1.22153	0.0798409	0.457052	0.806314	1.2526	0.0947238	0.181081	0.646653	0.706053	0.492883	1.09674
CYP2A1_32717	3.08164	2.97951	4.2578	3.39198	3.39936	4.01913	3.52061	4.08853	3.21888	4.12636	3.06722	3.64447	3.72054	3.31351	3.43732	4.06036	3.58706	3.46144	3.71055	3.67244	3.93005	2.97491	3.68887	3.09372	2.95547	3.89987	4.6543	3.60175	4.02289	3.71722	3.55301	3.31382	3.44708	3.58242	3.92885	3.53281
CYP2A3_32576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2B1_32451	5.59704	5.99967	5.33287	5.72905	3.95725	6.61168	6.19042	5.91526	6.58365	6.88529	6.65298	5.28297	7.32667	6.37237	5.84124	5.16734	6.75615	7.19076	6.12776	6.00841	6.33087	6.64102	6.51908	6.63338	5.23455	6.44866	5.34496	6.86911	6.13877	6.37503	6.30525	6.17697	5.77377	6.98654	6.86678	6.73389
CYP2B2_32473	8.08693	8.45874	6.7691	8.10032	5.42065	8.04528	8.81257	7.79028	9.39507	8.59884	9.46509	6.86036	9.38107	9.01734	8.55335	7.38932	9.06033	9.69084	8.60906	7.47045	8.51664	9.58838	8.91386	8.74798	6.61998	8.61854	7.60873	9.17553	7.90992	8.45833	8.23003	8.54957	8.19502	9.27345	8.96982	9.20462
CYP2B3_32867	11.4972	11.6243	10.9759	11.6395	11.4879	11.13	11.5285	11.0919	11.6136	11.3238	11.851	11.1007	11.3737	11.7081	11.6203	11.5162	11.6796	11.4086	11.599	11.2307	11.4023	11.6963	11.4053	11.6636	11.3938	11.3869	11.2578	11.5278	11.153	11.4097	11.3879	11.5164	11.4261	11.4961	11.5109	11.4228
CYP2C11_32593	9.89685	10.2072	10.0525	9.72808	9.78513	10.1828	10.0746	10.0008	9.78935	10.3228	9.78243	10.2607	10.1217	10.159	10.0247	10.033	9.95781	9.80878	10.2727	9.88722	9.74465	9.83448	9.92394	9.91224	10.3118	9.99827	8.81965	10.1702	10.1677	10.2095	10.3702	10.3912	9.92367	9.94088	10.2153	10.0685
CYP2C13_8419	10.034	9.75908	10.0644	9.92411	10.1128	9.95117	9.71873	9.9122	9.86253	10.2321	9.97724	9.81841	10.1988	9.84428	9.87568	9.77809	9.99715	9.99182	10.2481	9.93418	10.0093	10.1813	9.95117	9.94621	9.97214	10.091	8.68339	10.3054	9.95202	9.88622	10.212	9.71938	9.80111	9.9871	9.92976	10.1232
CYP2C23_32352	10.8431	10.9844	10.2758	10.6522	11.2549	10.8408	10.6072	11.0202	11.2903	10.676	11.179	10.5738	11.0111	11.1497	10.7928	11.0184	11.1735	11.1295	11.1522	11.1374	11.4544	10.9155	11.1084	10.7958	10.9949	10.9229	11.1821	10.7188	11.1739	10.2891	10.6134	10.3755	11.099	11.1268	10.7034	11.031
CYP2C24_32875	4.11258	2.68607	3.48689	4.22405	2.80683	3.66668	2.90759	3.8892	4.26284	3.20102	3.27636	2.61352	4.75636	3.4398	3.79819	3.80802	4.26643	3.69513	3.18352	3.06017	4.05586	4.34183	4.12928	4.09865	2.48936	3.37503	2.85262	3.73265	3.44085	3.54679	3.19866	2.80973	3.42033	3.11643	3.40139	3.07398
CYP2C6V1_33169	9.11639	8.83275	9.09045	8.65224	8.04004	9.22403	9.45028	9.11754	8.85123	9.36997	8.83419	8.76351	9.52623	8.80835	8.91392	8.70621	9.21581	9.2966	9.1521	8.54302	8.97831	8.95315	9.25498	9.12471	8.46514	9.52622	8.94254	9.18376	8.74566	9.30607	9.2198	9.12713	8.51159	8.8826	9.22467	9.28043
CYP2D1_32660	5.05546	5.26602	5.52966	4.7972	4.96511	5.36525	5.25897	5.17643	5.06031	5.57332	4.84571	5.5559	5.35125	4.82936	5.29647	5.04411	5.25746	5.19878	5.42416	5.04332	5.00205	5.1016	5.30561	5.02323	5.11319	5.45239	4.84433	5.56416	4.97931	5.41122	5.57666	5.1443	4.94538	4.8531	5.57517	5.11679
CYP2D3_8420	8.53426	8.67616	8.28733	8.39694	8.45716	8.77667	8.4516	8.52458	8.36018	8.79606	8.44578	8.56326	8.72186	8.64924	8.5742	8.4771	8.72651	8.45726	8.75632	8.45483	8.41171	8.50652	8.63155	8.54139	8.59487	8.60768	7.89876	8.49254	8.52762	8.70017	8.40904	8.51601	8.54455	8.66957	8.43294	8.40752
CYP2D5_32296	4.65585	4.56437	5.02388	4.39844	4.58451	4.7666	4.6677	4.42827	4.54391	5.01698	4.36266	4.70674	4.55451	4.29666	4.57727	4.55185	4.72771	4.49182	4.65692	4.44291	4.24983	4.65834	4.59891	4.54121	4.40394	4.9373	4.60735	4.46636	4.45598	4.79398	4.71151	4.67083	4.53521	4.36147	4.62887	4.84594
CYP2E1_8421	11.8263	11.3238	11.2611	11.9819	12.053	12.537	11.9724	11.9371	11.7987	12.3258	12.2145	11.4882	12.1404	11.8207	12.3604	12.2184	11.956	11.9527	12.0948	12.0431	12.1422	11.7671	12.3897	12.1274	11.5456	12.5285	12.5198	12.1129	11.6383	11.7715	11.8415	12.1026	11.729	12.0588	12.105	12.0959
CYP2F4_8422	4.18421	4.2435	4.37075	3.8729	4.26521	4.22509	4.15362	4.25939	4.20308	4.70098	4.26991	4.40435	4.45895	4.22108	4.26918	4.49596	4.20748	4.2026	4.17076	4.05734	3.59276	4.17187	4.2013	4.35698	4.41323	4.47232	3.94532	4.48608	4.17264	4.53918	4.46128	4.5062	4.35578	4.14605	4.34805	4.12894
CYP2J4_32580	3.45592	2.71857	3.20217	2.48283	2.79482	3.07464	2.80805	3.21816	2.65618	3.23148	2.45687	3.28488	3.31827	2.8831	3.35662	3.18474	3.13732	2.98126	2.76064	2.67928	3.37568	2.73076	2.92048	3.15187	2.98011	3.1828	3.16079	3.20871	2.47902	3.1005	3.17665	2.84429	2.86418	2.90129	3.18737	3.04594
CYP2W1_32938	0.00569193	0.00569193	0.00569193	0	0.00569193	0.210601	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0	0.00569193	0	0.00569193	0	0	0	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0.00569193	0	0.00569193	0.00569193	0.00569193	0.00569193	0
CYP3A1_32809	13.8786	13.657	13.4382	13.6361	13.3349	14.0715	13.5729	13.7254	13.713	13.8042	13.555	13.1043	14.0391	13.627	13.7077	13.8094	13.6502	13.7748	13.7056	13.5369	13.8649	13.6255	13.8406	14.0154	13.217	13.5761	13.014	13.6715	13.9184	13.3927	13.6284	13.3247	13.747	13.9396	13.6656	13.5727
CYP3A23/3A1_33326	4.09163	3.88962	4.24294	3.69892	3.40112	4.18921	4.30562	4.44696	3.29336	4.81527	3.63062	3.97298	4.69447	3.95206	4.11367	4.15269	4.07349	3.91845	4.22527	3.96058	4.40419	4.11966	4.31293	4.06181	3.79796	4.35688	3.43476	4.35771	3.87072	4.47578	4.73577	3.8748	3.67371	3.82149	4.3638	4.23368
CYP3A2_32374	14.3952	14.2982	14.2174	14.3016	13.9452	14.5416	14.3205	14.43	14.16	14.6958	14.1954	13.953	14.828	14.2671	14.3581	14.2003	14.3306	14.1748	14.6908	14.2535	14.1272	14.2533	14.4837	14.6849	13.6464	14.4921	13.1401	14.525	14.6255	14.1649	14.6471	14.1179	14.2802	14.4824	14.4238	14.418
CYP4A1_33111	8.22692	7.59123	8.30876	7.85555	7.51797	7.32439	7.87423	8.08955	8.09354	8.03361	7.58655	7.78184	7.83682	8.07974	7.60777	8.04611	8.13425	8.1639	7.89842	8.41694	8.2117	8.30889	8.54536	8.37619	7.31186	8.41862	8.28677	7.87326	7.51114	8.36383	7.89831	7.48813	7.69033	7.7788	7.70467	8.00806
CYP4A2_32530	9.45869	8.4438	9.4252	8.57977	8.03868	8.13852	9.19465	9.44194	9.06186	9.62203	8.66402	9.13095	8.56633	8.81813	8.42423	8.67232	9.09857	9.44362	9.09344	9.61569	9.19367	9.49568	9.40877	9.44059	7.94863	9.74262	8.14963	9.03222	8.64987	9.73258	8.91919	8.35028	8.651	8.67698	8.94009	9.26206
CYP4A2_8425	2.13198	1.10176	1.98062	1.47016	0.854577	0.834005	1.69283	1.96972	1.43556	1.79718	1.18073	1.38463	1.44518	1.60392	1.17182	1.15592	0.882252	1.7835	1.53013	2.07079	1.99937	1.50546	1.99187	1.3967	0.861499	2.02745	0.921823	1.87598	1.42205	1.90257	1.72743	0.297575	0.859213	1.02971	1.64037	1.35439
CYP4A2_8426	3.53582	2.37822	3.64545	2.21913	2.0825	2.47176	3.18917	3.14687	2.97937	3.9581	2.16525	3.29507	2.06277	2.37861	2.08846	2.2839	2.6991	3.10399	3.06353	3.7554	3.3695	3.69942	3.3743	2.97749	1.25314	3.75855	1.08136	2.81493	3.18138	3.13856	2.73943	1.6949	2.86419	2.23215	2.55417	3.7364
CYP4A8_32747	4.17648	4.488	3.97468	4.7895	4.86469	5.13196	4.3861	2.72874	4.96679	5.38842	4.25433	4.04558	4.23782	5.01169	5.36624	4.19841	4.17626	4.72493	5.28078	4.31735	4.6781	4.63877	5.58589	4.82813	5.60336	5.08776	4.22774	4.71539	4.24159	5.11361	4.80667	4.96581	5.46593	4.95925	4.14846	4.83131
CYP4F4_32350	3.76104	4.14534	4.241	3.9749	4.03317	3.91318	3.99404	4.22782	4.00744	4.43872	3.88036	3.97761	4.47293	3.47888	4.34447	4.18463	4.01773	3.99934	4.00825	3.66353	3.60701	4.19247	4.1494	3.85385	3.68806	4.14376	3.99396	4.74626	4.05694	3.98716	4.35439	4.2239	3.96654	3.70008	4.51379	4.19294
CYP51_8429	8.39583	7.61541	7.41498	7.41674	7.56267	7.53128	7.50973	7.78081	7.80898	7.69247	7.50793	7.78542	7.97987	7.56434	8.11707	7.6103	7.92379	7.93993	7.35348	7.55809	8.16099	7.91615	7.96566	8.39722	7.38622	8.08943	7.81832	8.086	7.41182	8.04664	8.00354	7.54462	7.38129	7.4654	7.77889	8.07847
CYP7A1_8430	3.40591	1.39259	3.14378	1.25092	2.78544	2.83015	3.37864	2.20515	3.49495	1.68978	2.60281	2.31906	4.0538	3.48011	3.33886	3.32948	3.00646	3.445	3.984	2.67289	4.61128	2.36001	3.93285	3.74809	3.10511	3.76807	1.63033	2.73593	3.8212	4.33064	2.19342	1.12463	2.41118	2.48075	2.42632	4.12529
CYR61_32555	1.25893	1.71274	1.62046	0.815782	0.880452	2.24044	1.51367	1.33689	1.0783	2.84666	1.13457	0.494272	1.08947	0.992721	0.806289	1.05745	1.07164	1.25217	1.3822	1.42609	1.24012	0.537881	1.3202	1.627	1.14216	1.44377	1.25402	1.61867	0.745808	0.451815	1.94849	1.11048	1.09872	1.75015	1.51087	1.62895
CYTB_32443	7.95833	8.0087	8.30669	8.04948	7.91774	7.81046	7.95195	8.0875	8.23987	8.0287	8.21936	7.79534	8.25412	8.00638	8.02392	8.39621	7.90124	8.20014	7.98392	8.30237	7.93844	8.16321	7.74368	7.96232	8.28392	7.73963	8.32943	7.78068	7.81273	8.06815	7.94851	7.61663	7.65052	7.8795	7.94569	7.91343
CYTH1_8433	0.505066	0.393283	0.153627	0.646606	0.60192	0.857101	0.743359	0.669429	0.452396	0.528706	0.832388	0.443799	1.10944	0.619441	0.826266	1.40442	0.608769	0.270986	0.828627	0.939978	0.153627	0.441672	0.776053	0.209362	0.57319	1.19408	0.718075	1.43849	0.549143	0.85849	0.377286	0.625862	0.405112	1.00391	0.607188	0.714993
DAAM1_32393	5.42289	5.01389	5.51978	4.89574	4.85174	5.07057	5.01829	4.95488	5.25083	5.22662	4.87878	5.07906	5.15886	4.84047	5.00042	5.04344	5.13201	5.07302	5.27351	5.01749	5.05186	5.01648	5.03495	5.07963	5.15381	5.28051	5.14918	5.1217	4.87965	5.17258	5.45823	5.23929	4.91955	5.06297	5.12445	5.37052
DAB2_33094	2.01953	2.11751	2.14941	1.9576	1.39957	1.66617	2.70149	2.53281	1.5092	2.15326	1.40874	2.06504	2.27967	1.95984	2.15539	2.09383	1.33264	1.95466	2.4038	1.92349	1.98625	2.00946	1.80854	1.76926	2.23021	1.93517	2.01348	2.17703	1.8884	2.4612	2.3093	1.99421	2.23643	2.15865	2.06653	2.56985
DAG1_8435	1.36621	1.02576	1.58388	1.61939	1.18907	1.54103	1.58604	1.94831	1.89082	1.76011	1.36117	1.47791	2.03027	0.63368	1.08981	1.23358	1.61772	1.31073	1.13313	1.02752	0.919819	1.46637	1.14448	1.22811	1.01734	1.83047	1.48462	1.09499	1.65707	1.53923	1.65577	1.91148	0.914053	2.09328	0.643315	1.66317
DAK_8436	0.461147	0.630156	0.831083	0.277275	0.479936	0.789678	0.791093	0.774956	0.634626	1.74178	1.00615	1.52344	1.27397	0.679213	0.677869	1.06675	0.543971	0.804158	0.662733	0.631464	0.474482	0.65228	0.654069	0.645961	0.945011	0.513911	0.459634	0.642563	1.0575	1.09452	0.192749	1.35518	0.256715	1.32383	1.03994	0.90048
DAO_8437	7.5291	7.32088	6.98403	6.98149	7.50097	7.42876	7.04313	7.5036	7.40656	7.80867	7.80033	7.20215	7.51757	7.09702	7.18813	7.59405	7.33104	7.16214	7.16269	7.23771	7.11633	7.06598	6.84089	7.20791	7.41103	7.44581	6.73615	7.5218	7.40681	7.33027	7.52085	7.14165	7.21662	7.17977	7.48177	7.58298
DAPK1_32687	0	0.0237278	0.0237278	0.233143	0.495545	0.0313387	0	0	0	0.308309	0.0237278	0.2624	0.0237278	0.0313387	0.0237278	0.0313387	0.0313387	0.0313387	0	0.0237278	0.277349	0	0	0	0	0.0237278	0.292649	0.250999	0	0.274855	0.0313387	0.279082	0.0237278	0	0.255615	0.0313387
DAXX_8438	4.53453	4.2123	4.65286	4.51317	4.69813	4.35491	4.08089	4.33088	4.1225	4.41861	4.81865	4.75403	4.25454	4.20278	4.47841	4.30654	4.52375	4.49444	4.31705	4.5914	4.4104	4.48824	4.55179	4.02386	4.51691	4.26907	4.98081	4.78538	4.39824	4.24609	4.41099	4.37883	4.61377	4.60481	4.49704	4.49118
DBP_8439	2.92321	2.22598	2.52348	2.74184	2.69055	2.08335	1.85979	2.58186	2.33236	2.11813	2.16755	2.46022	2.35088	2.40477	2.91529	2.77914	2.49619	2.37301	2.52932	2.84049	2.50175	3.10615	2.71591	2.68252	2.40733	2.40778	2.60835	2.36159	2.49525	1.98712	3.1165	2.85	2.79104	2.81072	2.75477	2.50239
DCC_32537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCK_8440	2.57947	2.75665	2.23706	2.44578	1.93804	2.55565	2.44962	2.65559	2.73819	2.89403	2.92286	3.02491	2.35383	1.9648	2.78689	2.991	2.85804	2.28916	2.4377	3.07762	2.42009	2.40864	3.03928	2.63686	2.63299	2.47705	2.77781	2.62692	2.53399	2.58042	2.69951	2.48091	2.40934	2.71512	2.80242	2.48453
DCN_8441	2.5787	1.69661	2.15311	2.37624	2.49255	2.27573	2.58819	0.760687	2.72035	2.3981	2.46726	2.4708	1.96601	2.20487	1.7009	2.00979	2.00974	2.39208	2.43693	2.2418	2.5215	1.73486	1.8931	2.68062	2.26333	2.41892	2.04661	2.58025	1.29552	2.71278	2.40094	2.95564	2.24013	2.51336	2.05628	2.38274
DCP1B_33178	2.07646	1.53491	1.88388	1.99685	2.20204	1.67562	1.5576	2.02042	2.09826	2.21372	1.63202	2.16254	1.88744	1.49925	2.29737	1.78738	2.02053	2.26622	1.68164	2.13708	2.20272	2.56609	2.0615	2.32491	1.53989	2.43195	2.15202	1.63522	2.20584	1.95476	2.24784	2.44084	1.7618	1.79131	1.68121	2.43036
DCTD_8442	0	0.0519749	0.382565	0.177138	0	0.399606	0	0	0	0.307564	0.0519749	0	0.0519749	0	0.0519749	0	0	0.207613	0	0.2922	0.305596	0	0.26569	0	0.434548	0.0519749	0	0.250254	0.216408	0.561635	0.269621	0.0519749	0.0519749	0	0.284119	0.198303
DCUN1D4_8444	3.1244	2.82064	3.34471	2.87277	3.20717	2.70141	3.12455	2.76871	2.97679	3.05431	2.45529	3.08567	2.7516	2.48785	3.17785	3.19728	3.01645	2.8604	2.84556	2.93202	3.20229	2.86014	3.20052	2.84167	3.18308	3.12676	2.20766	3.56975	3.15304	3.1204	3.31632	3.21183	2.95915	3.11886	2.90386	3.28133
DCXR_8445	6.84827	6.89096	7.13645	6.65375	7.03122	6.84901	6.91699	7.00544	6.74312	7.26745	6.79065	7.08015	7.08955	6.85448	6.99323	7.16219	6.8066	6.88759	7.16169	6.78277	6.73475	6.79746	7.04105	6.879	6.85986	7.04805	6.76218	7.11504	6.93487	7.13264	7.18467	7.08921	6.91345	6.85557	6.96318	7.06863
DDB2_8446	1.96906	2.56541	1.34322	1.69636	2.27574	1.52129	2.07471	2.04692	2.23343	2.02471	0.998178	1.53637	1.78826	1.585	2.20869	1.37566	1.87487	2.10574	1.58753	1.89581	1.6963	1.36792	1.831	1.63584	2.17974	1.97168	1.60509	2.12657	2.01682	1.68228	2.46114	1.79549	1.94663	0.944096	1.81444	2.22057
DDC_8447	0.0221316	0	0	0	0	0	0	0	0	0.0221316	0	0.227837	0.297222	0	0.253429	0	0	0	0.0221316	0	0	0.293917	0	0.0221316	0.0221316	0	0.0221316	0.0221316	0.0221316	0	0.291063	0	0	0.285538	0	0
DDIT3_8449	4.03592	4.00325	3.69429	4.0161	4.17682	3.98771	3.7105	3.58183	4.4767	4.04038	4.33482	3.43806	3.79424	3.82923	3.84317	3.82317	4.14462	4.23549	4.06712	4.29927	4.5512	3.73768	3.25453	3.69554	3.96941	3.24513	4.27362	4.20189	3.96928	3.86838	3.9027	3.53846	4.07402	4.2854	3.62848	4.17519
DDIT4_8450	1.46006	0.505703	1.92423	1.26752	1.03363	1.56732	1.78448	1.60217	1.76257	0.628755	1.92398	1.15942	1.56253	1.85076	0.975486	1.1784	1.12027	1.39085	0.752672	1.81217	1.60482	2.15129	1.93287	1.4384	2.61338	2.04748	1.45515	1.90256	1.40422	1.25856	2.1081	1.75585	1.43689	2.0992	1.20398	1.93954
DDR1_8451	0.0954146	0	0.566224	0.140095	0.291903	0.165967	0	0.602463	0	0.0954146	0	0.169352	0	0.302538	0.227476	0.174883	0.128681	0	0.0954146	0.412955	0.220475	0.0954146	0	0.0954146	0.0954146	0.243498	0.403164	0.361515	0.327668	0.572539	0.232578	0.222207	0	0.296693	0	0.354337
DDR2_32999	0.0424622	0.0136412	0.0136412	0	0.0655106	0.106063	0.0655106	0.0655106	0.0655106	0.0424622	0.276982	0.30856	0.0136412	0	0.0136412	0.114978	0	0	0.0424622	0.0136412	0.0136412	0.0424622	0.0655106	0.0424622	0.0424622	0.0136412	0.0424622	0.0424622	0.0424622	0.0655106	0.416983	0.268995	0.0136412	0.0655106	0.0655106	0.101355
DDX10_8452	4.92566	4.70988	4.84257	4.79651	5.0566	5.03375	4.6454	4.6864	5.18018	4.67345	5.0999	4.9231	4.96814	4.79111	4.82492	4.95006	4.8506	5.15625	4.96136	5.31876	4.9747	4.78671	5.00043	5.13616	5.12103	4.85755	5.22298	5.14732	5.04019	4.93539	4.84362	4.80534	5.13042	5.26038	4.96013	5.12383
DDX18_8453	3.01507	2.59482	3.20646	2.97611	3.32147	3.03539	2.69329	3.01091	2.23447	3.11753	3.07644	3.18888	3.20708	2.8146	2.8747	3.00234	2.84569	3.49396	2.78628	3.51765	3.22066	3.01313	3.45399	3.34976	3.07155	3.07249	3.15542	3.25804	3.03847	2.98696	3.21679	2.92473	3.08122	3.45302	3.25927	3.08749
DDX21_8454	3.05231	2.26541	3.34561	2.9321	2.98934	2.79481	2.56213	3.25594	2.64185	3.11605	2.82643	3.11791	3.2272	2.70601	3.11692	3.25661	3.00549	3.3526	3.08693	3.16524	2.8176	2.74932	3.29021	3.168	3.08977	3.69325	3.42811	3.38912	3.08687	3.00215	3.25126	3.12246	3.34619	3.38997	3.20529	3.38506
DDX39A_32661	2.60715	2.73039	2.74422	2.54704	2.64461	2.67022	3.10617	3.07409	2.47768	2.54693	2.77458	2.27191	2.78842	2.10062	2.13377	3.04631	2.96141	2.83532	3.50234	2.56618	2.44591	2.73909	2.95171	2.6273	2.79601	3.07755	2.65673	3.03328	2.34419	2.84982	3.32567	3.10366	2.87226	2.3629	2.48466	2.81248
DDX42_8455	3.78626	3.14404	3.72328	3.21653	3.59518	2.97714	3.11051	3.18559	3.48427	3.5949	3.18293	3.29092	3.9716	3.11459	3.23105	3.60898	3.63027	3.03398	3.21196	3.44213	3.25269	3.21473	3.25249	3.05429	3.48547	3.66965	3.61301	3.96918	3.24007	3.70358	3.73533	3.13985	3.43253	3.35251	3.73983	4.08896
DDX58_8456	0.968848	0.860263	1.42919	0.626767	0.740909	1.38622	0.814241	0.84274	0.970848	1.46486	1.23625	0.850077	1.19115	0.951976	1.07689	0.566085	1.0381	1.31121	1.04492	1.02169	1.3418	0.87194	1.45636	1.01583	1.1913	0.744017	0.965013	1.27446	1.03495	1.11624	1.65431	0.49069	1.20041	1.06233	1.5267	1.06585
DDX60_8457	1.24667	1.18542	1.02748	0.291404	0.653915	0.336863	1.60191	0.118404	1.05971	0.286493	1.00684	1.61661	1.12667	0.809157	0.998675	0.831764	1.00248	1.37039	1.3958	1.29836	0.82868	0.834299	1.30161	0.45716	0.901205	0.889933	1.37691	1.4603	1.50972	0.118404	2.18961	0.982757	1.34132	2.65566	0.659183	1.23694
DECR1_8458	9.30303	9.09341	9.20491	9.04426	9.0541	8.9223	8.91611	9.49505	9.21595	9.25558	8.97541	9.18246	9.21503	9.01221	9.00869	9.06274	9.13513	9.70279	9.15112	9.38267	9.17881	9.40342	9.27866	9.28262	8.76025	9.41379	9.19845	9.16346	9.09021	9.31566	9.24069	9.03628	9.06556	9.0539	9.02538	9.14434
DEFA5_32324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEGS2_32528	0.000495991	0.400371	0.285847	0.118071	0.12798	0.143943	0.12798	0.12798	0.12798	0.000495991	0.441209	0.147328	0	0.109855	0	0.152859	0.425424	0	0.278414	0	0	0.000495991	0.12798	0.268582	0.000495991	0	0.000495991	0.266596	0.232749	0.12798	0.210554	0	0.420829	0.12798	0.12798	0.139236
DENND2D_8461	2.22095	1.99301	1.87079	1.13021	1.25656	1.60145	1.9487	0.357695	1.53106	1.27674	1.61892	1.44458	0.988547	1.51147	1.50883	1.79724	1.69561	1.84812	1.68887	1.6143	1.48151	1.2438	1.56404	1.89857	1.25234	2.01796	1.48752	1.64105	1.21181	1.175	1.88549	0.860155	1.36813	1.83917	1.92352	0.578301
