ID	Plate1-103	Plate3-439	Plate2-323	Plate9-218	Plate3-432	Plate2-330	Plate9-219	Plate3-438	Plate11-214	Plate1-102	Plate3-435	Plate3-437	Plate11-211	Plate9-220	Plate1-110	Plate1-104	Plate3-434	Plate3-436	Plate11-217	Plate4-433	Plate1-105	Plate2-324	Plate1-108	Plate3-440	Plate1-106	Plate9-213	Plate2-329	Plate1-107	Plate2-321	Plate2-326	Plate3-431	Plate2-325	Plate2-328	Plate4-327	Plate2-322	Plate1-101
CIAPIN1_8319	2.08106	2.52132	2.34405	2.57121	3.21015	3.2724	2.42431	2.22333	2.87007	2.46882	2.92537	2.51051	2.62969	2.05271	2.89972	2.34432	2.90233	2.2612	2.86301	2.85894	2.81169	2.38763	2.66001	2.41109	2.32718	2.21986	2.26233	2.92896	2.77732	2.60367	1.74855	2.65459	2.28795	2.53337	2.44948	2.68147
CIB1_33206	2.89099	3.03169	3.13926	2.5048	2.94988	3.19824	2.7652	2.75161	3.20578	2.60637	2.80942	2.72855	2.61286	2.81427	3.17836	2.73922	2.99544	2.98489	3.17817	2.91885	2.69731	3.24942	3.08376	3.02346	2.90902	3.11684	2.45455	3.20798	2.43851	2.95427	3.23521	2.93882	2.92588	3.04742	3.08263	3.01847
CIDEC_32477	4.1287	4.23401	4.4147	4.46022	4.4461	4.29445	4.0946	4.4978	4.9038	4.17819	4.53921	4.36572	4.31944	4.37158	4.73786	4.40885	4.50847	4.46504	4.73683	4.5972	4.57704	4.60981	4.93098	4.48384	4.53174	4.55136	4.05767	4.47477	4.00786	4.56008	4.55692	4.60411	5.11403	4.56532	4.46627	4.39852
CIRBP_8321	2.11701	2.5525	2.58872	2.08944	1.925	2.31057	2.6305	2.41757	2.80429	2.30786	3.05948	2.36831	1.89201	1.84827	2.37195	2.37023	2.69588	2.62672	2.70359	2.10406	2.42846	2.68059	2.31602	1.90944	2.21444	2.71973	2.06558	2.45787	2.37032	2.94565	2.99764	2.39712	2.10152	2.30209	2.89443	3.05505
CISD1_8322	9.77491	9.77045	9.72534	9.7004	9.67937	9.81098	9.65697	9.71222	9.84635	9.62844	9.59048	9.78169	9.85177	9.6061	9.72065	9.82073	9.70777	9.86277	9.66866	9.94773	9.8466	9.65575	9.7718	9.77265	9.81505	9.81979	9.96034	9.81496	9.5329	9.83743	9.65633	9.77135	9.85984	9.65382	9.67371	9.61274
CKAP2_8324	2.64036	2.00886	1.75815	1.75021	2.22542	0.738745	2.48226	1.90674	1.88707	1.03026	1.39694	1.55556	1.60984	1.04357	1.90867	1.67684	1.9235	2.46843	2.28076	2.19274	1.98441	1.9142	1.63205	1.10173	2.7201	1.38443	1.99152	2.85204	2.02764	1.55751	2.11456	2.42382	1.50373	1.7862	3.19297	1.1339
CKM_32556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CKMT2_33148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CKS2_8325	5.4361	5.54725	5.53298	5.42201	5.79757	5.56542	5.59088	5.20051	5.14904	5.32986	5.3758	5.40735	5.71758	5.38318	5.63445	5.50908	5.5773	5.16529	5.85514	5.94432	5.82876	5.57537	5.52986	5.60271	5.61427	5.34193	5.88889	5.58347	5.26123	5.25753	5.65427	5.57753	5.43647	5.37135	5.80557	5.19412
CLDN4_8328	0.0107121	0	0.0073782	0.0224155	0	0.0073782	0.0224155	0.19915	0.0224155	0.0107121	0	0	0.0224155	0.0224155	0.276812	0.0107121	0	0	0.0224155	0.445446	0.0107121	0.0073782	0.0107121	0	0.0107121	0.259008	0.0073782	0.0107121	0.0073782	0.0073782	0.290084	0.0073782	0.322199	0.269915	0.0073782	0.0107121
CLDN7_8329	0.22552	0.88776	0.102044	0.202167	0	0.102044	0.387392	0	0.00857761	0	0	0	0.223815	0.00857761	0	0.189687	0.40418	0	0.231547	0.417896	0.265183	0.102044	0.589347	0	0	0.24517	0.102044	0.229219	0.102044	0.102044	0.262535	0.645641	0.102044	0.102044	0.102044	0
CLEC10A_32620	0.193095	0.383743	0.265727	0.0429149	0.0793272	0	0.0429149	0.0793272	0.0429149	0.155493	0.355972	0.0793272	0.0429149	0.270592	0.415687	0	0.334681	0.560617	0.458962	0.0793272	0.232758	0.24833	0.375403	0.0793272	0.488799	0.0429149	0.338737	0.196794	0.662394	0	0.0793272	0	0.267569	0	0.517224	0
CLEC12A_33112	0.383905	0.379695	0.601568	0	0.52138	0.348971	0.197248	0.0752786	0.925324	0.115819	0.0752786	0.326764	0.563654	0.747157	0.381919	0.348072	0.736011	0.0752786	0	0.0752786	0.677072	0.563755	0.115819	0.3289	0.115819	0.43524	0	0.387604	0.523104	0	0.674649	0.913768	0.386557	0.49041	0	0.115819
CLEC4A1_32387	0.363215	0.350239	0.33227	0.494579	0.0458223	0.311753	0.0415628	0.490936	0.769639	0.524297	0.754339	0.0458223	0.24225	0.730975	0.585807	1.00074	0.706555	0.527112	0.426067	0.0458223	0.0951285	0.0192912	0.0951285	0.868579	0.658919	0.457639	0.0192912	0.0951285	0.528836	0.849823	0.871675	0.773241	0.592388	0.696242	0.583766	0.682559
CLEC4A3_8330	0.0366423	0.0799518	0.389437	0.000536474	0.0799518	0.0764585	0.733568	0.0799518	0	0.0366423	1.50809	0.0799518	0.0221845	0	1.89788	0.0366423	0.0799518	0.0799518	0	0.0799518	0.0366423	0.0764585	0.0366423	0.0799518	0.0366423	0.856048	0.0764585	0.0366423	0.0764585	0.0764585	0.0799518	0.0764585	1.22655	0.0764585	0.0764585	0.0366423
CLEC4A_32636	2.40453	2.82705	2.69964	1.95029	2.46519	2.40981	2.27269	2.361	3.08613	2.78616	1.95219	2.1927	2.49571	3.04019	2.15336	2.72185	2.01123	2.57016	3.0453	2.63261	2.64118	2.424	2.57376	2.72001	2.5916	2.35768	2.68049	1.96599	2.70433	2.47377	3.54451	2.7175	1.84493	2.50476	2.81742	2.00725
CLEC7A_32927	0.0312347	0.279847	0	0	0	0	0	0	0	0.0312347	0	0	0	0	0.0312347	0.0312347	0	0	0	0	0.0312347	0	0.0312347	0.229052	0.0312347	0	0	0.0312347	0	0.330746	0	0	0	0	0	0.0312347
CLIC1_8331	5.20937	5.19901	5.05429	4.56836	5.04852	4.92931	4.93609	5.01027	5.05786	4.76491	4.47006	5.0297	5.30996	5.25641	4.94702	4.93575	4.5442	4.97999	4.93226	5.26374	5.23448	4.82145	4.99451	5.11373	4.79206	4.99721	5.35633	4.98853	5.10009	4.60833	5.29743	5.30512	4.75883	5.19589	4.82702	4.92039
CLIC4_8332	6.32996	6.37154	6.40726	5.84531	6.36315	6.08932	5.79826	6.17209	6.55317	5.856	6.55067	6.3315	6.32982	6.22222	6.40083	6.46464	6.05473	6.27268	6.68176	6.10255	6.21595	6.34065	6.19012	6.1735	6.46314	6.26457	6.20525	6.16652	6.31614	6.31226	6.53921	6.20468	6.42854	6.38016	6.24736	6.52233
CLK1_32739	6.76237	6.73631	6.71884	6.04654	6.32913	6.33295	6.03668	6.31532	6.93782	6.49872	6.60185	6.5412	6.37143	6.54596	6.78377	6.53649	6.4929	6.0496	6.89931	6.48187	6.67116	6.28768	5.87276	6.60832	6.06852	6.50178	6.77353	6.78899	6.47267	5.95651	6.44587	6.72208	6.12765	6.62916	6.5813	6.17788
CLK2_32549	0.307664	1.06178	0.965536	0.496779	0.387139	1.54093	0.0437625	0.869732	1.44438	0.799087	0.649554	1.04039	1.13359	0.593672	1.04876	0.647445	0.917871	1.19561	0.843976	0.941955	0.600831	1.11063	0.671492	0.410289	1.17404	1.22261	0.563415	0.737265	0.686972	0.780448	0.76689	0.474678	0.969508	0.662	0.487098	1.50372
CLPX_8334	4.46132	4.80176	4.30283	4.26243	4.35061	4.12991	4.32328	4.21849	4.99772	3.89329	4.61626	4.37709	3.98555	4.36288	4.50029	4.36802	4.32749	4.23386	4.49242	3.88207	4.41975	4.66729	4.13633	4.30243	4.64047	4.60253	4.11323	4.37596	4.50521	4.28986	4.71977	4.33946	4.7645	4.39704	4.32051	4.48057
CLSTN1_8335	1.38794	2.14453	1.17204	1.41697	0.83029	2.0774	1.4579	1.53302	2.17967	1.25304	1.35406	1.4843	1.16519	1.8728	1.4971	1.73772	1.77666	1.52004	1.19633	2.11573	1.23749	1.94177	1.60916	1.38738	0.887377	1.70137	1.03224	1.62619	2.01096	1.61483	1.3917	1.49029	1.02722	1.2538	1.91715	2.28298
CLTB_8336	0	0.0571713	0.280782	0.191692	0.0571713	0.260264	0.199907	0.0571713	0	0.207407	0.0571713	0.0571713	0	0.22578	0.243023	0	0.312525	0.0571713	0.221072	0.0571713	0.538176	0	0	0.0571713	0	0	0	0	0	0	0.0571713	0.5114	0	0	0	0
CLTC_8337	5.18852	5.32716	5.36287	4.73117	5.21124	4.86021	4.84381	4.89905	5.62709	4.61702	5.27739	5.23039	5.45673	4.80155	5.48892	4.90971	4.94135	5.10408	5.42299	4.69369	5.17154	5.23068	5.02822	4.96724	5.34889	5.00266	4.77281	4.9188	5.30323	5.08304	5.53144	5.33234	5.12271	4.93968	5.17545	5.25898
CLU_32773	4.24042	4.5959	4.31706	4.198	3.71953	3.87594	3.8741	4.33078	4.50346	4.0608	4.61115	4.04479	4.23263	4.31585	4.41442	4.01237	4.28691	4.37454	4.24979	4.06114	4.06572	4.48928	4.166	4.15545	4.54603	4.34975	3.90734	4.23023	4.26033	4.68681	4.69424	3.77524	4.69232	4.34185	4.52826	4.68536
CMA1_8338	0.30071	0.509397	0.425454	0.158199	1.01521	0.780611	0.158199	0.398853	0.452487	0.461792	0	0.419311	0.72641	0.385876	0.298723	1.18492	0.209093	0.626379	0.744508	0.6325	0.0326233	0.151019	0.664537	0.207361	0.341885	0.394791	0.545639	0.304409	0.13259	0.188228	0.28433	1.10203	0.647519	0.117974	0.165108	0.356033
CMBL_32468	2.67588	2.74852	2.1446	1.96285	2.33561	2.06158	1.80336	2.1662	3.05069	2.1569	3.08782	2.39335	2.4778	2.69631	2.61539	2.44185	2.82562	2.54179	2.79964	2.69738	2.2289	2.79887	2.73075	2.11109	3.26701	3.05878	1.6639	2.29255	2.75796	2.96317	2.75449	2.36549	3.36967	2.77278	2.76387	2.5804
CML1_33145	0.272338	0.333496	0.307281	0	0.0290801	0	0	0.0290801	0.266653	0.234736	0.0290801	0.0290801	0	0	0.00425189	0.00425189	0.0290801	0.0290801	0.195335	0.0290801	0.312001	0.289884	0.00425189	0.282701	0.00425189	0	0	0.00425189	0	0	0.0290801	0.291554	0	0	0	0.00425189
CML3_32841	0.215636	0.367152	0.862748	1.11196	0.302961	0.3671	0.593639	0.0627359	0.453673	0.84761	0.339381	0.879727	0.889875	0.512339	0.63251	0.3798	0.890159	1.05549	0.79138	0.741496	0	0.615418	0.740676	0.719541	0	0.151668	0.0746387	0.818765	0.784284	0.0746387	0.0627359	0.0746387	1.37514	0.337175	0.855599	0.758077
CMPK2_33290	0.708789	0.725424	1.05645	0.282158	0.74221	0.654977	0.296724	0.580785	0.847791	0.643881	0.996311	0.92093	0.486121	1.2619	1.07087	0.446966	0.428093	1.08545	1.50556	0.219199	0.522462	1.00704	0.457415	0.612663	0.994789	0	0.852823	0.715109	1.09472	0	0.977416	0.849017	0.22634	0.58847	1.04713	0.802143
CMTM3_33221	0.0240785	0.612163	1.24897	0.329604	0.68274	1.0406	0.643919	0.841297	1.05716	0.627852	0.940516	0.0565063	0.682197	0.71707	0.880236	0.929692	0.717239	0.898062	0.967375	0.319847	0.800878	0.704355	0.817205	0.713311	0.804154	0.583237	0.64426	0.295864	0.231211	0.286849	1.07806	0.891557	0.527156	1.33073	0	0.611509
CMTM7_32862	0.289394	0	0	0.0279362	0	0	0.229741	0	0.0279362	0.0213081	0	0	0.0279362	0.0279362	0.0213081	0.0213081	0	0.224256	0.0279362	0	0.0213081	0	0.0213081	0.217254	0.0213081	0.0279362	0	0.0213081	0.264275	0.319913	0.294223	0	0	0	0	0.0213081
CNDP2_8341	4.91608	5.13735	5.06382	4.80559	4.82561	4.93895	4.87504	4.98039	5.27933	4.84875	5.0889	4.86494	5.26554	5.10107	5.05869	5.06592	5.08555	5.02599	5.14827	4.89397	4.96651	5.21609	5.11796	4.97514	5.15573	4.78214	4.81212	4.73182	5.15684	5.13041	5.17012	5.01254	4.90804	4.82154	4.98762	5.1774
CNKSR3_32548	1.1297	2.05072	1.47711	1.26015	1.13956	1.15385	1.12639	0.448758	1.38366	1.12147	1.74633	1.92508	1.44424	1.23697	1.57291	1.23717	1.32132	1.3387	1.77038	1.05792	1.2547	1.52931	0.607643	1.55255	1.83562	1.90358	1.42835	1.77797	1.35216	1.86852	1.55686	0.859694	1.48333	1.4057	1.57975	1.98128
CNN1_32759	0	0	0	0.024117	0.234854	0	0.024117	0	0.024117	0	0.503311	0	0.024117	0.024117	0	0.222169	0	0	0.247086	0	0	0	0	0	0.553706	0.024117	0	0	0	0	0	0.288589	0	0.475911	0	0
CNN2_32878	2.77848	2.75608	2.69648	2.62797	2.77603	2.85552	2.39016	2.59531	2.93088	2.18231	2.87692	2.95779	2.86404	2.70102	3.14437	2.69547	3.05406	2.55235	3.31897	2.9808	2.88876	2.87006	2.34524	2.22456	2.56508	2.82499	2.67	2.94607	2.588	2.16285	2.62577	2.73278	3.09013	2.70984	3.02403	3.33108
CNN3_32615	6.03474	6.11377	5.92748	5.34003	5.72432	5.43858	5.68638	5.80956	5.92475	5.60702	6.03161	5.61076	5.85449	5.92424	5.94674	5.33835	5.60324	5.69609	5.96765	5.81645	5.67926	5.98871	5.6816	5.8239	5.9963	5.81924	6.00026	5.98837	5.78724	5.86184	5.75973	5.81759	6.01981	5.46512	5.68278	5.89846
CNOT4_8342	1.38406	2.02848	2.17115	1.63497	1.83146	2.08681	1.60656	1.49824	1.84783	1.52578	2.45246	2.02597	2.17551	1.2884	2.00073	1.91097	1.24512	1.67725	1.92239	1.59534	1.74305	1.94289	1.82085	1.11562	1.52929	1.69505	1.11399	1.87253	1.5995	2.08744	1.84721	1.86408	1.63456	1.09475	1.72197	1.8993
CNPY3_8345	3.41399	3.69022	3.70693	3.20795	3.5572	3.72489	3.56451	3.69811	4.00916	3.59693	3.35997	3.76816	3.5128	3.57063	3.94994	3.71209	3.57843	3.38581	3.85422	3.59998	3.75303	3.93214	3.48587	3.74054	3.17775	3.62539	3.97441	3.83533	3.8945	3.33191	3.88861	3.94059	2.98863	3.2669	3.50615	3.68649
COASY_8346	3.47937	3.77839	3.7142	3.52329	3.60133	3.88448	3.75259	3.55252	4.03633	3.16197	4.01627	3.6672	3.70971	3.73609	4.00344	3.8369	3.71158	4.12799	3.88007	3.37778	3.84813	3.70886	3.26071	4.01831	4.02495	3.88174	4.11144	4.00008	4.05046	3.46894	4.09436	3.88603	3.92534	3.61034	3.58566	4.24479
COG2_8347	0.0275476	0.405642	0.196193	0.181601	0.101226	0.175676	0	0.340881	0.526609	0.258032	0.101226	0.101226	0.83959	0.215689	0.518226	0.259801	0.101226	0.101226	0.210981	0.101226	0.0275476	0	0.27025	0.101226	0.33681	0.224604	0.573416	0.0275476	0.392759	0.486236	0.927079	0	0.198035	0.145751	0.447689	0.350957
COG4_8348	1.40219	1.1552	1.35693	1.50781	1.85677	1.6254	1.40409	1.21395	1.72067	1.37605	2.01968	1.90868	2.04836	1.35584	2.06106	1.15578	1.84887	1.70255	1.65762	1.62064	1.6587	1.42137	1.79894	1.26427	1.77767	1.79482	1.8372	1.64045	1.83437	1.54702	1.87251	1.83137	1.60185	2.06136	1.34623	1.82712
COG7_8349	0.0195065	0	0	0	0	0	0	0	0	0.0195065	0	0	0.21322	0	0.0195065	0.0195065	0.249325	0	0	0	0.0195065	0	0.0195065	0	0.0195065	0	0	0.0195065	0	0	0	0	0	0	0.29821	0.0195065
COIL_32558	2.59735	2.55618	2.4187	2.48064	2.77216	2.44284	2.40165	1.83358	2.28828	1.90757	1.99209	2.49143	2.38552	2.64212	2.49967	1.91674	1.98418	2.36004	2.52517	2.70734	2.20667	2.79626	2.23829	2.55611	2.00341	2.16329	2.18981	2.69879	1.69581	2.77563	1.7834	2.61987	1.75206	2.13207	2.21345	2.45621
COL12A1_32305	0	0.0335904	0.321525	0.189742	0.0335904	0.00854688	0.197958	0.0335904	0	0.192194	0.0335904	0.285076	0.21139	0	0.22781	0.39396	0.0335904	0.294213	0.4122	0.0335904	0	0.304128	0	0.0335904	0.270972	0	0.00854688	0	0.00854688	0.00854688	0.36418	0.00854688	0.00854688	0.49312	0.00854688	0.285119
COL14A1_8350	4.74456	4.96971	5.09511	4.2657	5.11395	4.37452	4.98306	4.61585	4.59146	4.7928	4.41012	4.97058	4.90017	5.07708	4.98358	4.49518	4.75388	4.39076	5.17793	4.7474	4.889	4.98773	4.63703	4.77455	4.84974	4.64352	5.17787	5.14776	4.59311	4.39447	5.38494	4.96852	4.70769	4.9285	4.90422	4.78166
COL18A1_8351	1.37832	1.831	1.9089	1.24371	1.9095	1.82736	1.59233	1.37743	1.66528	1.63647	2.21877	1.80316	1.79684	1.86034	1.95891	1.72809	1.32316	1.56329	1.28352	1.22569	1.37665	1.83998	1.39965	1.81243	1.51642	2.14951	1.36212	1.50824	2.12272	1.34968	1.574	1.46912	1.4171	1.53198	1.80945	2.49598
COL1A1_8352	0	0.00679463	0.00679463	0.00679463	0.00679463	0.00679463	0.00679463	0.00679463	0.00679463	0	0.00679463	0.00679463	0.00679463	0.00679463	0	0	0.00679463	0.00679463	0.00679463	0.00679463	0	0.00679463	0	0.00679463	0	0.00679463	0.00679463	0.251401	0.00679463	0.00679463	0.00679463	0.00679463	0.00679463	0.00679463	0.00679463	0
COL1A2_8353	5.52697	5.32163	6.22292	5.26387	5.8282	5.46112	5.47117	5.03214	5.17198	5.59024	5.68103	5.62721	5.75997	5.88992	5.94663	5.10753	6.28788	5.17548	6.31897	5.43535	5.51881	5.77259	5.70559	5.77279	5.71045	5.8957	5.77133	6.12057	4.90008	5.12167	6.29685	5.83951	5.59093	6.18484	5.59356	5.41169
COL3A1_8354	10.2197	9.84852	10.5668	9.66624	10.4277	9.73695	10.3702	9.68443	9.58671	10.218	10.1168	10.2714	10.1871	10.3127	10.47	9.64138	10.3512	9.65919	10.6341	10.143	9.85535	9.92081	10.0435	10.1699	10.3611	9.94001	10.4605	10.606	9.56146	9.95416	10.3855	10.5343	9.89495	10.5514	9.87622	9.81796
COL4A1_8355	0.0401033	0.0470821	0.221207	0.00458633	0.0470821	0	0.00458633	0.0470821	0.00458633	0.0401033	0.0470821	0.0470821	0.219823	0.00458633	0.0401033	0.0401033	0.0470821	0.0470821	0.00458633	0.0470821	0.0401033	0.203809	0.0401033	0.300703	0.0401033	0.00458633	0.294216	0.0401033	0	0.241019	0.0470821	0	0.223049	0	0	0.363513
COL4A2_8356	4.07821	3.98652	4.25693	3.56345	4.06783	3.88942	3.98028	3.54654	3.95887	3.82227	4.37187	4.38691	4.25582	4.21087	4.36276	3.59912	3.93064	3.71291	4.51271	3.93747	3.99394	4.18898	3.94703	4.11518	4.2772	4.21302	4.35635	4.4212	3.48653	3.96565	4.80367	4.35431	3.93029	4.24747	4.1836	4.34566
COL5A1_8357	0.643671	1.19607	1.82867	1.55323	1.89764	1.34683	1.80924	1.46841	1.71031	1.65557	1.71397	1.70515	1.5777	1.71735	1.89376	1.58467	2.3015	1.83061	1.77362	0.924137	1.98674	1.46964	1.25623	1.18179	1.49656	1.98489	2.08936	2.13189	1.92499	1.06242	2.27865	1.47568	1.83569	2.18206	1.28259	2.35256
COL5A2_32669	0.0817493	0	0	0.0590123	0.419221	0.42163	0.0590123	0.212776	0.0590123	0.0817493	0	0.224605	0.274249	0.0590123	0.347849	0.0817493	0.445355	0.233742	0.0590123	0.236461	0.0817493	0.181699	0.0817493	0	0.391011	0.295605	0	0.353535	0	0.71665	0	0	0.200939	0.148655	0.450593	0.0817493
COL5A3_32780	0.0727091	0	0.215968	0.104009	0	0.195451	0.305814	0.545218	0.398297	0.501878	0.196937	0.171777	0.319246	0.104009	0.338809	0.0727091	0.175645	0.180914	0.104009	0.183632	0.0727091	0.443769	0.315411	0.173913	0.0727091	0.104009	0.288978	0.344494	0	0	0.746145	0.446587	0.21781	0.387563	0.21266	0.0727091
COL6A1_33258	6.2905	6.04551	6.87323	5.95731	6.27125	6.11532	6.16244	6.13491	5.7166	6.39427	6.44691	6.44527	6.60145	6.60608	6.55283	5.9232	6.82766	5.98721	6.85523	6.244	6.20028	6.16469	6.19638	6.20788	6.45203	6.14061	6.58676	6.47014	5.83424	6.05564	6.52531	6.44628	6.1438	6.80832	6.10763	6.32775
COL6A2_32304	0.435939	0.510914	0.546411	0.264743	0.195482	0.268856	0	0.40037	0.439092	0.167853	0.463938	0	0.617335	0.791712	0.433953	0.600103	1.3052	0.627896	0.776799	0.441208	0.167853	0.909603	0.618247	0.424509	0.477115	0.518376	0.362383	0.167853	0	0.579416	0.554627	0.273647	0.768477	0.653346	0.54087	0.755284
COL6A3_33029	1.39117	1.96543	1.65877	1.33102	1.61379	1.2212	1.37419	0.657151	1.44714	2.01339	2.09249	1.97951	1.3694	2.13985	2.1767	1.3895	2.25841	1.16182	2.11352	1.29633	1.014	1.79738	1.64257	1.13869	1.52079	1.30676	1.14466	1.85685	2.05201	1.34382	2.31405	1.6027	2.54466	1.9873	1.12516	2.04984
COL8A1_33062	0.601	1.09275	0.804711	0.685219	0.758357	0.76006	0.712384	0.211662	0.996268	0.337408	1.15358	0.937078	1.1961	0.795685	0.963081	0.539174	0.632739	0.964758	0.643048	0.457958	0.668177	1.258	1.2975	0.441258	1.07505	0.522349	0.0166021	0.378709	0.901944	0.349393	1.16586	0.560199	0.589699	1.01511	1.56029	1.57106
COLEC12_32794	0.955943	1.07682	1.22957	0.911326	1.24851	1.0212	1.64791	0.401185	1.10656	1.12264	1.59472	1.5859	1.48456	1.25817	1.36825	1.45741	1.41164	0.948823	1.13241	1.54226	0.402263	1.17605	1.39648	0.927645	1.37811	0.791137	1.44081	1.26046	0.976602	1.42837	1.44288	1.03496	1.23516	1.41816	1.21949	1.55865
COLQ_8358	0.0121376	0.0121376	0	0	0.0121376	0	0	0.0121376	0	0.0121376	0.0121376	0.0121376	0	0	0.0121376	0.0121376	0.0121376	0.0121376	0.21281	0.0121376	0.0121376	0	0.0121376	0.0121376	0.0121376	0	0	0.0121376	0	0	0.0121376	0	0	0.24842	0	0.0121376
COMT_32835	10.7494	10.6989	10.9451	10.7878	10.5723	10.8772	11.0091	11.0173	10.8113	10.4309	10.6679	10.9335	10.6988	10.3514	10.6922	10.8957	10.7719	10.5686	10.9377	10.6838	10.9608	10.6885	10.8636	10.7019	11.0188	10.7603	10.7607	10.62	10.6784	10.7671	10.9079	10.8565	10.703	10.2862	10.9613	10.7083
COPA_8359	6.3208	6.49994	6.23916	6.03501	6.28799	6.37599	6.23105	6.11503	6.59341	5.99469	6.37881	6.26969	6.36311	6.20016	6.50867	6.28407	6.31799	6.24126	6.5339	6.19601	6.46984	6.27387	6.21977	6.28636	6.46529	6.21268	6.42334	6.25808	6.32163	6.20459	6.55454	6.37473	6.50011	6.17625	6.25794	6.28476
COPB2_8360	7.592	7.60537	7.70208	7.32779	7.64881	7.62637	7.35843	7.44967	7.72837	7.41901	7.22789	7.55765	7.6576	7.61285	7.40124	7.76316	7.33598	7.54191	7.44993	7.81695	7.79707	7.48886	7.52748	7.62663	7.46936	7.58572	7.77296	7.58912	7.30231	7.49987	7.34264	7.7215	7.29895	7.3415	7.39912	7.05543
COPS7A_8361	6.00253	5.83197	6.03021	5.80118	5.97575	5.90858	5.6661	5.83803	5.80502	5.60456	5.64965	5.76425	5.95004	6.00725	5.85426	5.92808	5.83703	5.91102	5.87215	6.03774	5.97141	5.86457	5.81431	5.85317	6.07126	6.08686	6.06677	5.84014	5.60594	5.84075	5.90179	5.95377	5.8399	5.71023	5.77967	5.60113
CORO1A_8364	0.463858	1.49597	1.28787	0.433888	0.756575	0.678456	0.724967	0.755014	0.664514	1.50858	1.28034	0.787215	1.61861	1.16047	0.825939	1.12208	0.947057	0.642863	0.655631	0.971141	0.746581	0.89324	1.03965	0.941797	0.279044	0.836225	0.528932	1.38034	1.4548	0.475735	1.16408	1.38954	0.935026	0.819896	1.27856	0.973482
COX8B_32651	0.0121577	0	0.0121577	0	0	0.0121577	0	0	0	0.0121577	0	0	0	0	0.0121577	0.0121577	0	0	0.21283	0.249164	0.0121577	0.0121577	0.0121577	0	0.0121577	0	0.0121577	0.0121577	0.0121577	0.0121577	0	0.0121577	0.0121577	0.0121577	0.0121577	0.0121577
CP_8366	11.157	11.3738	11.2687	10.951	11.1712	10.7699	11.1211	10.9836	11.302	10.9061	11.1836	10.9733	11.0747	11.1539	11.1015	10.7933	10.9632	11.0964	10.9752	10.6864	11.2066	11.1516	11.021	11.1293	11.1868	11.0058	11.3052	10.9579	11.0991	10.9849	11.1942	11.1045	11.0093	11.0932	10.9687	11.1989
CPA3_8367	1.43299	0.969211	0.6632	0.757371	1.67078	0.410602	0.919097	0.633256	1.33233	0.79542	0.732475	0.50042	1.43409	0.837797	0.720871	1.18821	0.509197	1.10304	1.24255	1.11257	0.81271	1.37029	1.22649	1.19191	1.45465	0.858415	1.38125	0.733598	1.18694	0.902095	1.33528	1.78029	0.667172	0.552042	0.844249	0.846438
CPAMD8_8368	9.01496	9.05531	9.10131	9.00116	9.1392	8.94671	8.93245	8.86256	9.3492	8.67365	8.88628	9.08465	8.84772	8.76759	9.20411	8.7112	8.95038	9.00394	8.9726	8.91504	8.9887	9.018	9.05759	8.79904	8.923	8.97992	8.81856	9.20945	8.90645	9.28848	9.07528	8.96632	9.01926	8.77662	8.92999	8.98772
CPB2_8369	9.05117	9.03119	9.04652	8.99305	9.02068	8.93969	8.96173	9.03806	9.37295	8.90095	9.03161	8.90981	8.83159	8.85906	9.01486	8.88974	9.07741	9.05118	8.93275	8.90797	8.98098	9.1217	9.11167	8.89349	9.10699	9.14453	8.91755	9.00006	9.03361	9.03961	9.25987	9.02382	9.14517	8.9914	8.9622	9.10746
CPNE3_8370	4.35484	4.80714	3.49611	3.11824	3.4295	3.28616	4.15661	4.5823	5.22148	4.36823	3.42951	4.30634	3.66185	3.68973	3.93376	3.81975	5.03435	3.7208	4.66872	4.35973	4.57939	4.25213	4.56288	4.61884	4.69589	4.44855	4.74021	3.96475	4.1692	4.35792	4.3947	4.31879	4.22461	4.86769	4.97038	4.71889
CPQ_33239	8.74041	8.9962	8.77752	8.8707	8.49777	8.78418	8.61963	9.05383	8.76085	8.63872	8.37478	8.94041	8.68078	8.84499	8.76334	8.85242	8.62798	8.79811	8.8239	8.99028	8.78493	8.67129	8.94916	8.72531	8.84537	8.54223	8.79641	8.69662	8.59574	8.87769	8.46677	8.97359	8.57337	8.49312	8.92851	8.46641
CPS1_32421	8.19528	8.82282	8.46675	8.49452	8.17768	8.85288	8.37861	8.33756	8.67681	8.43688	8.38296	8.26737	8.16565	8.56602	8.46527	8.50964	8.71643	8.63429	8.28546	8.2205	8.21141	8.49472	8.6875	8.19896	8.24581	8.8407	8.19952	8.40442	8.19605	8.41775	8.59453	8.31821	8.67249	8.31503	8.41971	8.71689
CPSF4_8372	5.74585	5.93008	6.08572	5.74521	6.00612	6.01362	5.75327	5.67797	5.90816	5.71367	5.93086	5.9913	5.75186	5.94928	5.79389	5.74917	5.97469	5.71033	5.86876	5.8994	6.17267	5.94447	6.13731	5.65711	6.00219	5.95152	5.86249	5.90421	5.74709	5.71147	6.04337	6.11084	5.86093	5.80553	5.67908	5.85686
